text,label
Clausola contrattuale dubbia [SEP] È richiesta consulenza per procedere al deposito di un nuovo brevetto.,Legale
Consulenza legale urgente [SEP] Contratto internazionale in fase di traduzione giuridica.,Legale
Bilancio da rivedere [SEP] Le scritture di assestamento non sono state completate.,Contabilità
Errore quadratura contabile [SEP] Sono presenti incongruenze nel bilancio mensile.,Contabilità
Errore quadratura contabile [SEP] Le operazioni di assestamento di fine periodo risultano incomplete.,Contabilità
Errore quadratura contabile [SEP] Sono state rilevate anomalie tra il registro IVA e la prima nota contabile.,Contabilità
Errore quadratura contabile [SEP] Non risultano registrati gli interessi bancari trimestrali.,Contabilità
Errore quadratura contabile [SEP] Sono stati registrati incassi su conti errati.,Contabilità
Bilancio da rivedere [SEP] Sono stati registrati incassi su conti errati.,Contabilità
Report spese incompleto [SEP] Alcune spese sono state attribuite a centri di costo non corretti.,Contabilità
Errore quadratura contabile [SEP] Alcune fatture risultano duplicate nel sistema gestionale.,Contabilità
Report spese incompleto [SEP] Sono stati registrati incassi su conti errati.,Contabilità
Report spese incompleto [SEP] Nel gestionale manca la registrazione della prima nota di gennaio.,Contabilità
Bilancio da rivedere [SEP] Manca la documentazione di alcune spese.,Contabilità
Bilancio da rivedere [SEP] Occorre rettificare ammortamenti calcolati erroneamente.,Contabilità
Report spese incompleto [SEP] Manca la documentazione di alcune spese.,Contabilità
Report spese incompleto [SEP] Alcune fatture risultano duplicate nel sistema gestionale.,Contabilità
Errore quadratura contabile [SEP] La documentazione di supporto per alcune spese risulta assente.,Contabilità
Report spese incompleto [SEP] Bisogna correggere errori nel calcolo degli ammortamenti.,Contabilità
Bilancio da rivedere [SEP] Incassi sono stati erroneamente associati a conti bancari differenti.,Contabilità
Errore quadratura contabile [SEP] I ratei attivi non sono stati rilevati a fine trimestre.,Contabilità
Errore quadratura contabile [SEP] I ratei attivi non sono stati contabilizzati alla chiusura trimestrale.,Contabilità
Bilancio da rivedere [SEP] Sono emerse discrepanze nel bilancio relativo al mese corrente.,Contabilità
Report spese incompleto [SEP] Una nota di debito è stata contabilizzata come nota di credito.,Contabilità
Report spese incompleto [SEP] I pagamenti stipendi non corrispondono al payroll.,Contabilità
Errore quadratura contabile [SEP] Risultano fatture registrate due volte sul gestionale.,Contabilità
Report spese incompleto [SEP] Risultano fatture registrate due volte sul gestionale.,Contabilità
Errore quadratura contabile [SEP] Serve il ricalcolo delle ritenute d’acconto su compensi professionali.,Contabilità
Bilancio da rivedere [SEP] Le scritture di assestamento non sono state completate.,Contabilità
Errore quadratura contabile [SEP] Le scritture di assestamento non sono state completate.,Contabilità
Report spese incompleto [SEP] Serve il ricalcolo delle ritenute d’acconto su compensi professionali.,Contabilità
Bilancio da rivedere [SEP] È necessario procedere al nuovo calcolo delle ritenute d’acconto per i compensi professionali.,Contabilità
Report spese incompleto [SEP] Serve la riconciliazione dei movimenti PayPal.,Contabilità
Bilancio da rivedere [SEP] Serve la riconciliazione dei movimenti PayPal.,Contabilità
Bilancio da rivedere [SEP] Una nota di debito è stata contabilizzata come nota di credito.,Contabilità
Bilancio da rivedere [SEP] Occorre rettificare ammortamenti calcolati erroneamente.,Contabilità
Bilancio da rivedere [SEP] Gli interessi bancari del trimestre non risultano ancora contabilizzati.,Contabilità
Errore quadratura contabile [SEP] Incassi sono stati erroneamente associati a conti bancari differenti.,Contabilità
Report spese incompleto [SEP] I ratei attivi non sono stati rilevati a fine trimestre.,Contabilità
Report spese incompleto [SEP] I pagamenti stipendi non corrispondono al payroll.,Contabilità
Bilancio da rivedere [SEP] Incassi sono stati erroneamente associati a conti bancari differenti.,Contabilità
Errore quadratura contabile [SEP] È richiesta una verifica e riconciliazione dei movimenti effettuati tramite PayPal.,Contabilità
Report spese incompleto [SEP] Risultano fatture registrate due volte sul gestionale.,Contabilità
Errore quadratura contabile [SEP] Non risultano registrati gli interessi bancari trimestrali.,Contabilità
Bilancio da rivedere [SEP] Bisogna correggere errori nel calcolo degli ammortamenti.,Contabilità
Report spese incompleto [SEP] Sono emerse discrepanze nel bilancio relativo al mese corrente.,Contabilità
Report spese incompleto [SEP] Il registro IVA presenta differenze rispetto alla prima nota.,Contabilità
Report spese incompleto [SEP] È mancante la prima nota di gennaio nel sistema.,Contabilità
Report spese incompleto [SEP] I totali non coincidono con l’estratto conto bancario.,Contabilità
Report spese incompleto [SEP] Le scritture di assestamento non sono state completate.,Contabilità
Bilancio da rivedere [SEP] Sono emerse discrepanze nel bilancio relativo al mese corrente.,Contabilità
Report spese incompleto [SEP] I saldi non corrispondono ai movimenti indicati nell’estratto conto bancario.,Contabilità
Bilancio da rivedere [SEP] Sono emerse discrepanze nel bilancio relativo al mese corrente.,Contabilità
Bilancio da rivedere [SEP] Il fondo cassa presenta un saldo inferiore rispetto a quanto registrato sul giornale contabile.,Contabilità
Errore quadratura contabile [SEP] Alcune spese sono state attribuite a centri di costo non corretti.,Contabilità
Bilancio da rivedere [SEP] Risultano fatture registrate due volte sul gestionale.,Contabilità
Errore quadratura contabile [SEP] Il prospetto relativo all’IVA presenta un disavanzo non giustificato.,Contabilità
Report spese incompleto [SEP] Il prospetto relativo all’IVA presenta un disavanzo non giustificato.,Contabilità
Bilancio da rivedere [SEP] I pagamenti stipendi non corrispondono al payroll.,Contabilità
Bilancio da rivedere [SEP] Sono stati registrati incassi su conti errati.,Contabilità
Errore quadratura contabile [SEP] Serve il ricalcolo delle ritenute d’acconto su compensi professionali.,Contabilità
Errore quadratura contabile [SEP] I totali non coincidono con l’estratto conto bancario.,Contabilità
Report spese incompleto [SEP] I saldi non corrispondono ai movimenti indicati nell’estratto conto bancario.,Contabilità
Report spese incompleto [SEP] Ci sono differenze tra i pagamenti degli stipendi e quanto registrato in payroll.,Contabilità
Errore quadratura contabile [SEP] Gli interessi bancari del trimestre non risultano ancora contabilizzati.,Contabilità
Bilancio da rivedere [SEP] Serve il ricalcolo delle ritenute d’acconto su compensi professionali.,Contabilità
Errore quadratura contabile [SEP] Manca la documentazione di alcune spese.,Contabilità
Report spese incompleto [SEP] Il saldo clienti non coincide con quanto riportato nei report commerciali.,Contabilità
Bilancio da rivedere [SEP] Il saldo clienti non coincide con quanto riportato nei report commerciali.,Contabilità
Bilancio da rivedere [SEP] Le scritture di assestamento non sono state completate.,Contabilità
Errore quadratura contabile [SEP] Gli interessi bancari del trimestre non risultano ancora contabilizzati.,Contabilità
Errore quadratura contabile [SEP] I ratei attivi non sono stati contabilizzati alla chiusura trimestrale.,Contabilità
Bilancio da rivedere [SEP] Il prospetto liquidazione IVA mostra un saldo anomalo.,Contabilità
Report spese incompleto [SEP] Occorre rettificare ammortamenti calcolati erroneamente.,Contabilità
Report spese incompleto [SEP] I pagamenti stipendi non corrispondono al payroll.,Contabilità
Report spese incompleto [SEP] La quadratura del libro cespiti mostra scostamenti rispetto al bilancio ufficiale.,Contabilità
Bilancio da rivedere [SEP] Risultano fatture registrate due volte sul gestionale.,Contabilità
Bilancio da rivedere [SEP] La quadratura del libro cespiti non torna con il bilancio.,Contabilità
Report spese incompleto [SEP] Una nota di debito è stata inserita per errore come nota di credito.,Contabilità
Errore quadratura contabile [SEP] La quadratura del libro cespiti non torna con il bilancio.,Contabilità
Bilancio da rivedere [SEP] Il prospetto liquidazione IVA mostra un saldo anomalo.,Contabilità
Report spese incompleto [SEP] Il saldo clienti non coincide con quanto riportato nei report commerciali.,Contabilità
Bilancio da rivedere [SEP] La quadratura del libro cespiti mostra scostamenti rispetto al bilancio ufficiale.,Contabilità
Errore quadratura contabile [SEP] Alcuni costi sono stati imputati al centro di costo sbagliato.,Contabilità
Bilancio da rivedere [SEP] Sono emerse discrepanze nel bilancio relativo al mese corrente.,Contabilità
Bilancio da rivedere [SEP] Le operazioni di assestamento di fine periodo risultano incomplete.,Contabilità
Errore quadratura contabile [SEP] Le operazioni di assestamento di fine periodo risultano incomplete.,Contabilità
Report spese incompleto [SEP] Nel gestionale manca la registrazione della prima nota di gennaio.,Contabilità
Errore quadratura contabile [SEP] Alcune fatture risultano duplicate nel sistema gestionale.,Contabilità
Errore quadratura contabile [SEP] I saldi non corrispondono ai movimenti indicati nell’estratto conto bancario.,Contabilità
Bilancio da rivedere [SEP] Le scritture di assestamento non sono state completate.,Contabilità
Errore quadratura contabile [SEP] Bisogna correggere errori nel calcolo degli ammortamenti.,Contabilità
Bilancio da rivedere [SEP] Occorre rettificare ammortamenti calcolati erroneamente.,Contabilità
Bilancio da rivedere [SEP] Ci sono differenze tra i pagamenti degli stipendi e quanto registrato in payroll.,Contabilità
Report spese incompleto [SEP] Le operazioni di assestamento di fine periodo risultano incomplete.,Contabilità
Bilancio da rivedere [SEP] I ratei attivi non sono stati rilevati a fine trimestre.,Contabilità
Bilancio da rivedere [SEP] Le scritture di assestamento non sono state completate.,Contabilità
Bilancio da rivedere [SEP] Le operazioni di assestamento di fine periodo risultano incomplete.,Contabilità
Bilancio da rivedere [SEP] Il saldo clienti non è allineato con la reportistica commerciale.,Contabilità
Bilancio da rivedere [SEP] Le operazioni di assestamento di fine periodo risultano incomplete.,Contabilità
Errore quadratura contabile [SEP] Serve la riconciliazione dei movimenti PayPal.,Contabilità
Errore quadratura contabile [SEP] È mancante la prima nota di gennaio nel sistema.,Contabilità
Report spese incompleto [SEP] Il prospetto relativo all’IVA presenta un disavanzo non giustificato.,Contabilità
Report spese incompleto [SEP] I totali non coincidono con l’estratto conto bancario.,Contabilità
Bilancio da rivedere [SEP] I pagamenti stipendi non corrispondono al payroll.,Contabilità
Report spese incompleto [SEP] Sono state rilevate anomalie tra il registro IVA e la prima nota contabile.,Contabilità
Report spese incompleto [SEP] Alcune fatture risultano duplicate nel sistema gestionale.,Contabilità
Errore quadratura contabile [SEP] È mancante la prima nota di gennaio nel sistema.,Contabilità
Report spese incompleto [SEP] Nel gestionale manca la registrazione della prima nota di gennaio.,Contabilità
Errore quadratura contabile [SEP] Ci sono differenze tra i pagamenti degli stipendi e quanto registrato in payroll.,Contabilità
Errore quadratura contabile [SEP] I saldi non corrispondono ai movimenti indicati nell’estratto conto bancario.,Contabilità
Errore quadratura contabile [SEP] Serve il ricalcolo delle ritenute d’acconto su compensi professionali.,Contabilità
Errore quadratura contabile [SEP] È necessario procedere al nuovo calcolo delle ritenute d’acconto per i compensi professionali.,Contabilità
Bilancio da rivedere [SEP] Ci sono differenze tra i pagamenti degli stipendi e quanto registrato in payroll.,Contabilità
Errore quadratura contabile [SEP] Manca la documentazione di alcune spese.,Contabilità
